type, source, target, ability, aid, hitType, amount, notes, timestamp
damage, 56, 3, Aftershock, 157853, 1, 9664, 11737, 1282219
removedebuff, 56, 3, Aftershock, 157853, , , , 1282219
cast, 11, 3, Holy Shock, 20473, , , , 1282343
heal, 11, 3, Holy Shock, 25914, 2, 45939, , 1282343
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1282345
heal, 3, 3, Leech, 143924, 1, 760, , 1282640
applydebuffstack, 56, 3, Shattered Vertebrae, 157139, , 2, , 1282659
applydebuff, 57, 3, Aftershock, 157853, , , , 1282661
cast, 3, 14, Zen Sphere, 124081, , , , 1282828
applybuff, 3, 14, Zen Sphere, 124081, , , , 1282829
absorbed, 11, 3, Illuminated Healing, 86273, , 1174, , 1283206
damage, 3, 3, Stagger, 124255, 3, 0, 1174, 1283206
heal, 11, 3, Beacon of Light, 53652, 1, 888, , 1283358
heal, 11, 3, Beacon of Light, 53652, 1, 267, , 1283358
heal, 11, 3, Beacon of Light, 53652, 1, 1777, , 1283361
heal, 11, 3, Beacon of Light, 53652, 1, 267, , 1283361
heal, 11, 3, Beacon of Light, 53652, 1, 51, , 1283391
heal, 3, 3, Expel Harm, 115072, 1, 16452, , 1283867
energize, 3, 3, Expel Harm, 115072, , 1, , 1283867
cast, 3, , Expel Harm, 115072, , , , 1283870
energize, 3, 3, Chi Sphere, 121283, , 1, , 1283872
removebuff, 3, 3, Power Strikes, 129914, , , , 1283872
damage, 3, 56, Expel Harm, 115129, 1, 5429, 0, 1283906
cast, 11, 3, Holy Light, 82326, , , , 1284099
heal, 3, 3, Zen Sphere, 124081, 2, 0, , 1284099
heal, 3, 3, Zen Sphere: Detonate, 124101, 1, 0, , 1284101
removebuff, 3, 3, Zen Sphere, 124081, , , , 1284101
heal, 11, 3, Holy Light, 82326, 1, 0, , 1284103
damage, 3, 57, Zen Sphere, 124098, 1, 675, 0, 1284103
damage, 3, 57, Zen Sphere: Detonate, 125033, 1, 8891, 0, 1284103
damage, 3, 56, Zen Sphere: Detonate, 125033, 1, 8892, 0, 1284103
heal, 3, 14, Zen Sphere: Detonate, 124101, 2, 17793, , 1284103
heal, 3, 18, Zen Sphere: Detonate, 124101, 1, 8897, , 1284103
heal, 3, 7, Zen Sphere: Detonate, 124101, 1, 8897, , 1284104
heal, 3, 10, Zen Sphere: Detonate, 124101, 2, 0, , 1284104
heal, 3, 25, Zen Sphere: Detonate, 124101, 1, 0, , 1284104
heal, 3, 25, Zen Sphere: Detonate, 124101, 1, 0, ms, 1284104
refreshbuff, 11, 3, Illuminated Healing, 86273, , , , 1284144
absorbed, 11, 3, Illuminated Healing, 86273, , 1174, , 1284197
damage, 3, 3, Stagger, 124255, 3, 0, 1174, 1284197
heal, 3, 3, Leech, 143924, 1, 0, , 1284221
damage, 56, 3, Skullcracker, 153470, 7, 0, 0, 1284310
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 14470, , 1284703
absorbed, 11, 3, Illuminated Healing, 86273, , 11915, , 1284703
damage, 57, 3, Aftershock, 157853, 3, 0, 26385, 1284704
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1284740
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1284836
cast, 3, 56, Tiger Palm, 100787, , , , 1284837
heal, 3, 14, Zen Sphere, 124081, 1, 676, , 1284867
damage, 3, 56, Tiger Palm, 100787, 1, 6435, 0, 1284867
damage, 3, 57, Zen Sphere, 124098, 1, 676, 0, 1284867
damage, 3, 56, Tiger Palm, 100787, 2, 3860, ms, 1285195
absorbed, 11, 3, Illuminated Healing, 86273, , 2386, , 1285195
damage, 3, 3, Stagger, 124255, 3, 0, 2386, 1285195
cast, 56, 3, Melee, 1, , , , 1285225
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 112873, , 1285225
absorbed, 11, 3, Illuminated Healing, 86273, , 5323, , 1285225
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1285225
damage, 56, 3, Melee, 1, 1, 87613, 118196, 1285228
heal, 3, 3, Leech, 143924, 1, 199, , 1285467
cast, 3, 56, Blackout Kick, 100784, , , , 1285912
damage, 3, 56, Blackout Kick, 100784, 2, 22379, 0, 1285922
cast, 3, 56, Melee, 1, , , , 1286027
damage, 3, 56, Melee, 1, 1, 5838, 0, 1286027
heal, 11, 3, Beacon of Light, 53652, 1, 888, , 1286120
damage, 3, 56, Blackout Kick, 100784, 1, 3356, ms, 1286175
removedebuff, 3, 3, Light Stagger, 124275, , , , 1286203
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1286205
damage, 3, 3, Stagger, 124255, 1, 13435, 0, 1286209
heal, 11, 3, Beacon of Light, 53652, 1, 22179, , 1286394
heal, 11, 3, Beacon of Light, 53652, 1, 20139, , 1286482
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 14470, , 1286675
damage, 57, 3, Aftershock, 157853, 1, 11915, 14470, 1286675
removedebuff, 57, 3, Aftershock, 157853, , , , 1286675
heal, 3, 3, Leech, 143924, 1, 541, , 1286728
cast, 56, 3, Melee, 1, , , , 1286745
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 133127, , 1286745
damage, 56, 3, Melee, 1, 1, 109612, 133127, 1286747
heal, 3, 14, Zen Sphere, 124081, 1, 677, , 1286887
damage, 3, 56, Zen Sphere, 124098, 1, 676, 0, 1286888
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1286888
cast, 3, 56, Tiger Palm, 100787, , , , 1286888
damage, 3, 56, Tiger Palm, 100787, 1, 6513, 0, 1286890
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1287158
cast, 3, , Purifying Brew, 119582, , , , 1287161
applybuff, 3, 3, Archmage's Incandescence, 177161, , , , 1287169
heal, 11, 3, Beacon of Light, 53652, 1, 1777, , 1287524
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1287881
cast, 3, 56, Tiger Palm, 100787, , , , 1287881
damage, 3, 56, Tiger Palm, 100787, 1, 6541, 0, 1287892
heal, 3, 3, Leech, 143924, 1, 135, , 1287892
cast, 3, 56, Melee, 1, , , , 1287967
damage, 3, 56, Melee, 1, 1, 6191, 0, 1287967
cast, 1, 3, Riptide, 61295, , , , 1288140
heal, 1, 3, Riptide, 61295, 1, 3812, , 1288140
applybuff, 1, 3, Riptide, 61295, , , , 1288140
damage, 3, 56, Tiger Palm, 100787, 1, 1962, ms, 1288225
cast, 56, 3, Melee, 1, , , , 1288227
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1288228
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 130083, , 1288230
damage, 56, 3, Melee, 1, 1, 107107, 130083, 1288234
heal, 3, 3, Healing Sphere, 125355, 2, 50432, , 1288596
heal, 3, 3, Healing Sphere, 125355, 2, 15130, ms, 1288597
cast, 3, 3, Healing Sphere, 125355, , , , 1288597
heal, 3, 14, Zen Sphere, 124081, 1, 730, , 1288859
damage, 3, 56, Zen Sphere, 124098, 1, 730, 0, 1288859
energize, 3, 3, Keg Smash, 127796, , 2, , 1288884
cast, 3, , Keg Smash, 121253, , , , 1288886
applybuff, 3, 3, Power Strikes, 129914, , , , 1288891
heal, 11, 3, Beacon of Light, 53652, 1, 1185, , 1288938
heal, 3, 3, Leech, 143924, 1, 1400, , 1289128
damage, 3, 56, Keg Smash, 121253, 1, 22071, 0, 1289129
damage, 3, 57, Keg Smash, 121253, 1, 21123, 0, 1289129
damage, 3, 3, Stagger, 124255, 1, 13008, 0, 1289248
cast, 1, 3, Earth Shield, 974, , , , 1289332
applybuff, 1, 3, Earth Shield, 974, , , , 1289332
heal, 12, 3, Penance, 47750, 2, 33124, , 1289567
heal, 12, 3, Penance, 47750, 1, 10431, ms, 1289584
applybuff, 12, 3, Divine Aegis, 47753, , , , 1289584
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1289663
cast, 3, , Purifying Brew, 119582, , , , 1289666
cast, 56, 3, Melee, 1, , , , 1289717
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 135642, , 1289744
absorbed, 12, 3, Divine Aegis, 47753, , 47650, , 1289744
removebuff, 12, 3, Divine Aegis, 47753, , , , 1289744
damage, 56, 3, Melee, 1, 1, 64034, 183292, 1289748
heal, 1, 3, Earth Shield, 379, 1, 5433, , 1289772
applybuff, 3, 3, Guard, 115295, , , , 1289879
cast, 3, , Guard, 115295, , , , 1289883
cast, 3, 56, Melee, 1, , , , 1289920
damage, 3, 56, Melee, 1, 1, 6138, 0, 1289920
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1290216
absorbed, 3, 3, Guard, 115295, , 13565, , 1290219
damage, 3, 3, Stagger, 124255, 3, 0, 13565, 1290219
heal, 3, 3, Leech, 143924, 1, 846, , 1290318
applydebuff, 57, 3, Aftershock, 157853, , , , 1290320
refreshbuff, 3, 3, Tiger Power, 125359, , , , 1290349
cast, 3, 56, Tiger Palm, 100787, , , , 1290350
damage, 3, 56, Tiger Palm, 100787, 1, 6558, 0, 1290358
removebuff, 3, 3, Elusive Brew, 128939, , , , 1290379
heal, 12, 3, Penance, 47750, 2, 34715, , 1290440
applybuff, 12, 3, Divine Aegis, 47753, , , , 1290473
cast, 3, , Gift of the Ox, 178173, , , , 1290475
cast, 11, 3, Flash of Light, 19750, , , , 1290478
heal, 11, 3, Beacon of Light, 53652, 1, 1185, , 1290478
heal, 11, 3, Beacon of Light, 53652, 1, 178, , 1290478
heal, 11, 3, Flash of Light, 19750, 1, 32529, , 1290478
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1290499
heal, 1, 3, Riptide, 61295, 1, 3288, , 1290553
removedebuff, 56, 3, Shattered Vertebrae, 157139, , , , 1290658
heal, 3, 14, Zen Sphere, 124081, 1, 730, , 1290837
damage, 3, 56, Zen Sphere, 124098, 1, 729, 0, 1290840
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1291218
applydebuff, 3, 3, Light Stagger, 124275, , , , 1291220
absorbed, 11, 3, Illuminated Healing, 86273, , 7545, , 1291223
absorbed, 12, 3, Divine Aegis, 47753, , 6019, , 1291223
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1291223
damage, 3, 3, Stagger, 124255, 3, 0, 13564, 1291225
cast, 56, 3, Melee, 1, , , , 1291225
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 86436, , 1291225
absorbed, 12, 3, Divine Aegis, 47753, , 43919, , 1291225
absorbed, 3, 3, Guard, 115295, , 27250, , 1291225
removebuff, 12, 3, Divine Aegis, 47753, , , , 1291225
damage, 56, 3, Melee, 1, 1, 0, 157605, 1291227
heal, 3, 3, Expel Harm, 115072, 1, 79220, , 1291348
heal, 3, 3, Expel Harm, 115072, 1, 23766, ms, 1291348
energize, 3, 3, Expel Harm, 115072, , 1, , 1291349
cast, 3, , Expel Harm, 115072, , , , 1291351
energize, 3, 3, Chi Sphere, 121283, , 1, , 1291352
removebuff, 3, 3, Power Strikes, 129914, , , , 1291352
damage, 3, 56, Expel Harm, 115129, 1, 26142, 0, 1291363
damage, 3, 56, Expel Harm, 115129, 1, 7842, 0, 1291363
heal, 3, 3, Leech, 143924, 1, 2485, , 1291524
cast, 11, 3, Flash of Light, 19750, , , , 1291755
heal, 11, 3, Flash of Light, 19750, 1, 32529, , 1291756
cast, 1, 3, Healing Surge, 8004, , , , 1291757
heal, 1, 3, Healing Surge, 8004, 2, 29178, , 1291757
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1291782
summon, 3, 44, Invoke Xuen, the White Tiger, 132578, , , , 1291955
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1292000
cast, 12, 3, Flash Heal, 2061, , , , 1292165
heal, 12, 3, Flash Heal, 2061, 2, 0, , 1292165
heal, 12, 3, Flash Heal, 2061, 2, 0, ms, 1292165
applybuff, 12, 3, Divine Aegis, 47753, , , , 1292190
refreshbuff, 12, 3, Divine Aegis, 47753, , , , 1292192
removedebuff, 3, 3, Light Stagger, 124275, , , , 1292273
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1292275
absorbed, 11, 3, Illuminated Healing, 86273, , 7545, , 1292277
absorbed, 12, 3, Divine Aegis, 47753, , 11950, , 1292277
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1292277
damage, 3, 3, Stagger, 124255, 3, 0, 19495, 1292279
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 9092, , 1292329
absorbed, 12, 3, Divine Aegis, 47753, , 7487, , 1292329
damage, 57, 3, Aftershock, 157853, 3, 0, 16579, 1292329
cast, 11, 3, Holy Shock, 20473, , , , 1292332
heal, 11, 3, Holy Shock, 25914, 1, 0, , 1292359
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1292388
cast, 57, 3, Melee, 1, , , , 1292584
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 94974, , 1292584
absorbed, 11, 3, Illuminated Healing, 86273, , 3632, , 1292584
absorbed, 12, 3, Divine Aegis, 47753, , 74566, , 1292584
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1292584
damage, 57, 3, Melee, 1, 1, 0, 173172, 1292586
applybuff, 3, 3, Serenity, 152173, , , , 1292666
cast, 3, , Serenity, 152173, , , , 1292668
cast, 56, 3, Melee, 1, , , , 1292751
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 73654, , 1292752
absorbed, 12, 3, Divine Aegis, 47753, , 15551, , 1292753
absorbed, 3, 3, Guard, 115295, , 45093, , 1292753
removebuff, 12, 3, Divine Aegis, 47753, , , , 1292753
damage, 56, 3, Melee, 1, 1, 0, 134298, 1292754
cast, 3, 56, Blackout Kick, 100784, , , , 1292823
damage, 3, 56, Blackout Kick, 100784, 1, 12008, 0, 1292824
energize, 3, 3, Serenity, 157558, , 2, , 1292824
heal, 3, 14, Zen Sphere, 124081, 1, 730, , 1292852
damage, 3, 56, Zen Sphere, 124098, 1, 729, 0, 1292853
heal, 1, 3, Riptide, 61295, 1, 0, , 1292995
heal, 1, 3, Riptide, 61295, 2, 0, ms, 1292996
heal, 3, 3, Leech, 143924, 1, 0, , 1293142
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1293236
applydebuff, 3, 3, Heavy Stagger, 124273, , , , 1293238
absorbed, 3, 3, Guard, 115295, , 35318, , 1293240
damage, 3, 3, Stagger, 124255, 3, 0, 35318, 1293240
applybuff, 3, 3, Tiger Strikes, 120273, , , , 1293291
cast, 3, 56, Melee, 1, , , , 1293293
damage, 3, 56, Melee, 1, 4, 4348, 1864, 1293294
damage, 3, 56, Melee, 1, 1, 1821, ms, 1293294
cast, 3, , Gift of the Ox, 124503, , , , 1293294
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1293581
cast, 3, 56, Blackout Kick, 100784, , , , 1293774
damage, 3, 56, Blackout Kick, 100784, 1, 11749, 0, 1293782
energize, 3, 3, Serenity, 157558, , 2, , 1293841
cast, 57, 3, Melee, 1, , , , 1294100
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 75301, , 1294100
absorbed, 3, 3, Guard, 115295, , 62001, , 1294100
damage, 57, 3, Melee, 1, 1, 0, 137302, 1294100
damage, 3, 56, Blackout Kick, 100784, 1, 3525, ms, 1294122
absorbed, 3, 3, Guard, 115295, , 39316, , 1294216
damage, 3, 3, Stagger, 124255, 3, 0, 39316, 1294216
cast, 56, 3, Melee, 1, , , , 1294255
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 73878, , 1294255
absorbed, 3, 3, Guard, 115295, , 60829, , 1294255
damage, 56, 3, Melee, 1, 1, 0, 134707, 1294255
removebuff, 2, 3, Moonkin Aura, 24907, , , , 1294333
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 9092, , 1294338
absorbed, 3, 3, Guard, 115295, , 7487, , 1294338
damage, 57, 3, Aftershock, 157853, 3, 0, 16579, 1294338
removedebuff, 57, 3, Aftershock, 157853, , , , 1294366
heal, 3, 3, Leech, 143924, 1, 0, , 1294390
cast, 11, 3, Eternal Flame, 114163, , , , 1294606
applybuff, 11, 3, Eternal Flame, 156322, , , , 1294606
heal, 11, 3, Eternal Flame, 114163, 1, 0, , 1294608
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1294632
heal, 1, 3, Healing Rain, 73921, 1, 0, , 1294662
cast, 3, 56, Blackout Kick, 100784, , , , 1294795
damage, 3, 56, Blackout Kick, 100784, 2, 24587, 0, 1294796
energize, 3, 3, Serenity, 157558, , 2, , 1294796
heal, 3, 14, Zen Sphere, 124081, 1, 730, , 1294846
heal, 3, 14, Zen Sphere, 124081, 2, 438, ms, 1294846
damage, 3, 56, Zen Sphere, 124098, 1, 730, 0, 1294846
cast, 1, 3, Riptide, 61295, , , , 1294900
heal, 1, 3, Riptide, 61295, 1, 0, , 1294900
refreshbuff, 1, 3, Riptide, 61295, , , , 1294900
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1295074
removedebuff, 3, 3, Heavy Stagger, 124273, , , , 1295131
cast, 3, , Purifying Brew, 119582, , , , 1295136
energize, 3, 3, Serenity, 157558, , 1, , 1295138
damage, 3, 56, Zen Sphere, 124098, 2, 437, ms, 1295191
cast, 3, 56, Melee, 1, , , , 1295247
damage, 3, 56, Melee, 1, 1, 6072, 0, 1295247
damage, 3, 56, Melee, 1, 1, 1814, ms, 1295247
cast, 3, , Gift of the Ox, 124506, , , , 1295247
heal, 1, 3, Riptide, 61295, 1, 0, , 1295419
damage, 3, 56, Zen Sphere, 124098, 2, 438, ms, 1295507
heal, 3, 3, Leech, 143924, 1, 0, , 1295539
cast, 57, 3, Melee, 1, , , , 1295595
applydebuff, 3, 3, Light Stagger, 124275, , , , 1295597
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 80180, , 1295599
absorbed, 11, 3, Illuminated Healing, 86273, , 7967, , 1295599
absorbed, 3, 3, Guard, 115295, , 58051, , 1295599
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1295599
damage, 57, 3, Melee, 1, 1, 0, 146198, 1295601
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1295686
cast, 56, 3, Melee, 1, , , , 1295770
damage, 56, 3, Melee, 1, 7, 0, 0, 1295770
cast, 3, 56, Blackout Kick, 100784, , , , 1295825
damage, 3, 56, Blackout Kick, 100784, 2, 23346, 0, 1295837
energize, 3, 3, Serenity, 157558, , 2, , 1295838
damage, 3, 56, Blackout Kick, 100784, 1, 3502, ms, 1296129
heal, 11, 3, Eternal Flame, 156322, 1, 0, , 1296160
heal, 11, 3, Eternal Flame, 156322, 2, 0, ms, 1296160
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1296161
refreshbuff, 11, 3, Illuminated Healing, 86273, , , , 1296163
absorbed, 11, 3, Illuminated Healing, 86273, , 483, , 1296594
absorbed, 3, 3, Guard, 115295, , 7535, , 1296594
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1296594
damage, 3, 3, Stagger, 124255, 3, 0, 8018, 1296596
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1296624
heal, 3, 3, Leech, 143924, 1, 0, , 1296781
cast, 3, 56, Blackout Kick, 100784, , , , 1296789
energize, 3, 3, Serenity, 157558, , 2, , 1296812
damage, 3, 56, Blackout Kick, 100784, 1, 12072, 0, 1296814
heal, 3, 14, Zen Sphere, 124081, 1, 730, , 1296844
heal, 3, 14, Zen Sphere, 124081, 2, 438, ms, 1296844
damage, 3, 56, Zen Sphere, 124098, 1, 730, 0, 1296844
cast, 57, 3, Melee, 1, , , , 1297092
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 80931, , 1297093
absorbed, 3, 3, Guard, 115295, , 66636, , 1297093
damage, 57, 3, Melee, 1, 1, 0, 147567, 1297093
damage, 3, 56, Blackout Kick, 100784, 2, 7244, ms, 1297118
removebuff, 3, 3, Archmage's Incandescence, 177161, , , , 1297119
damage, 3, 56, Zen Sphere, 124098, 2, 438, ms, 1297236
cast, 3, 56, Melee, 1, , , , 1297236
damage, 3, 56, Melee, 1, 2, 11439, 0, 1297236
applybuff, 3, 3, Elusive Brew, 128939, , , , 1297236
applybuffstack, 3, 3, Elusive Brew, 128939, , 2, , 1297239
applybuffstack, 3, 3, Elusive Brew, 128939, , 3, , 1297239
cast, 56, 3, Melee, 1, , , , 1297261
damage, 56, 3, Melee, 1, 8, 0, 0, 1297261
damage, 3, 56, Blackout Kick, 100784, 1, 3621, ms, 1297448
removedebuff, 3, 3, Light Stagger, 124275, , , , 1297602
applydebuff, 3, 3, Moderate Stagger, 124274, , , , 1297605
absorbed, 3, 3, Guard, 115295, , 15150, , 1297607
removebuff, 3, 3, Guard, 115295, , , , 1297608
damage, 3, 3, Stagger, 124255, 1, 159, 15150, 1297609
heal, 11, 3, Eternal Flame, 156322, 1, 159, , 1297692
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1297692
cast, 3, 56, Blackout Kick, 100784, , , , 1297816
damage, 3, 56, Blackout Kick, 100784, 1, 11172, 0, 1297822
energize, 3, 3, Serenity, 157558, , 2, , 1297822
heal, 1, 3, Riptide, 61295, 1, 0, , 1297823
heal, 1, 3, Healing Rain, 73921, 1, 0, , 1297872
heal, 3, 3, Leech, 143924, 1, 0, , 1297995
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1298023
heal, 11, 3, Beacon of Light, 53652, 1, 0, , 1298160
heal, 1, 3, Chain Heal, 1064, 1, 0, , 1298297
cast, 3, 56, Melee, 1, , , , 1298327
damage, 3, 56, Melee, 1, 1, 5878, 0, 1298327
absorbed, 11, 3, Illuminated Healing, 86273, , 302, , 1298583
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1298583
damage, 3, 3, Stagger, 124255, 1, 15007, 302, 1298585
cast, 56, 3, Melee, 1, , , , 1298741
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 96701, , 1298741
damage, 56, 3, Melee, 1, 1, 79621, 96701, 1298744
heal, 1, 3, Earth Shield, 379, 1, 4282, , 1298784
removedebuff, 3, 3, Moderate Stagger, 124274, , , , 1298784
cast, 3, , Purifying Brew, 119582, , , , 1298788
energize, 3, 3, Serenity, 157558, , 1, , 1298811
heal, 3, 14, Zen Sphere, 124081, 2, 1352, , 1298823
heal, 3, 14, Zen Sphere, 124081, 1, 203, ms, 1298823
heal, 3, 3, Zen Sphere: Detonate, 124101, 1, 25350, , 1298824
heal, 3, 3, Zen Sphere: Detonate, 124101, 2, 15211, ms, 1298824
removebuff, 3, 14, Zen Sphere, 124081, , , , 1298825
damage, 3, 56, Zen Sphere, 124098, 1, 676, 0, 1298826
damage, 3, 57, Zen Sphere: Detonate, 125033, 1, 8891, 0, 1298826
damage, 3, 56, Zen Sphere: Detonate, 125033, 1, 8892, 0, 1298826
heal, 3, 50, Zen Sphere: Detonate, 124101, 2, 15251, , 1298826
heal, 3, 50, Zen Sphere: Detonate, 124101, 1, 2287, ms, 1298826
heal, 3, 14, Zen Sphere: Detonate, 124101, 2, 15251, , 1298826
heal, 3, 14, Zen Sphere: Detonate, 124101, 2, 4575, ms, 1298826
heal, 3, 18, Zen Sphere: Detonate, 124101, 1, 7626, , 1298826
heal, 3, 18, Zen Sphere: Detonate, 124101, 2, 4576, ms, 1298827
heal, 3, 44, Zen Sphere: Detonate, 124101, 1, 0, , 1298827
heal, 3, 16, Zen Sphere: Detonate, 124101, 1, 7626, , 1298827
heal, 3, 2, Zen Sphere: Detonate, 124101, 1, 7626, , 1298827
heal, 3, 2, Zen Sphere: Detonate, 124101, 1, 2288, ms, 1298827
heal, 3, 1, Zen Sphere: Detonate, 124101, 2, 15251, , 1298827
heal, 3, 1, Zen Sphere: Detonate, 124101, 1, 2288, ms, 1298827
cast, 3, 56, Blackout Kick, 100784, , , , 1299005
damage, 3, 56, Blackout Kick, 100784, 1, 11478, 0, 1299010
energize, 3, 3, Serenity, 157558, , 2, , 1299031
damage, 3, 56, Zen Sphere, 124098, 1, 203, ms, 1299148
damage, 3, 56, Zen Sphere: Detonate, 125033, 2, 5335, ms, 1299148
heal, 3, 3, Leech, 143924, 1, 3010, , 1299184
heal, 11, 3, Eternal Flame, 156322, 2, 2606, , 1299205
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1299234
damage, 3, 56, Blackout Kick, 100784, 2, 6886, ms, 1299349
damage, 3, 56, Zen Sphere: Detonate, 125033, 1, 2668, ms, 1299495
heal, 1, 3, Healing Rain, 73921, 1, 2928, , 1299495
heal, 11, 3, Beacon of Light, 53652, 1, 592, , 1299706
heal, 11, 3, Holy Radiance, 82327, 1, 7501, , 1299930
heal, 11, 3, Beacon of Light, 53652, 1, 1125, , 1299959
heal, 11, 3, Beacon of Light, 53652, 1, 337, , 1299959
heal, 11, 3, Beacon of Light, 53652, 1, 1125, , 1299959
refreshbuff, 11, 3, Illuminated Healing, 86273, , , , 1299959
heal, 11, 3, Beacon of Light, 53652, 1, 1125, , 1299961
heal, 11, 3, Beacon of Light, 53652, 1, 2250, , 1299961
heal, 11, 3, Beacon of Light, 53652, 1, 1124, , 1299961
heal, 11, 3, Beacon of Light, 53652, 1, 4497, , 1299962
cast, 3, 56, Blackout Kick, 100784, , , , 1300046
damage, 3, 56, Blackout Kick, 100784, 2, 23209, 0, 1300074
energize, 3, 3, Serenity, 157558, , 2, , 1300074
heal, 1, 3, Riptide, 61295, 1, 3120, , 1300277
cast, 56, 3, Melee, 1, , , , 1300277
applydebuff, 3, 3, Light Stagger, 124275, , , , 1300279
absorbed, 3, 3, Stance of the Sturdy Ox, 115069, , 88520, , 1300281
absorbed, 11, 3, Illuminated Healing, 86273, , 2344, , 1300281
removebuff, 11, 3, Illuminated Healing, 86273, , , , 1300281
damage, 56, 3, Melee, 1, 1, 70541, 90864, 1300283
cast, 3, , Gift of the Ox, 178173, , , , 1300334
heal, 3, 3, Leech, 143924, 1, 561, , 1300427
cast, 11, 3, Holy Shock, 20473, , , , 1300446
heal, 11, 3, Holy Shock, 25914, 1, 15590, , 1300446
applybuff, 11, 3, Illuminated Healing, 86273, , , , 1300476
heal, 11, 3, Eternal Flame, 156322, 1, 1303, , 1300765
refreshbuff, 3, 3, Tiger Strikes, 120273, , , , 1300782
cast, 3, 56, Melee, 1, , , , 1300783
refreshbuff, 11, 3, Illuminated Healing, 86273, , , , 1300783
damage, 3, 56, Melee, 1, 1, 5984, 0, 1300783
damage, 3, 56, Melee, 1, 2, 3405, ms, 1300783
cast, 3, , Gift of the Ox, 124503, , , , 1300784
cast, 3, 56, Blackout Kick, 100784, , , , 1301054
damage, 3, 56, Blackout Kick, 100784, 4, 7793, 3340, 1301055
energize, 3, 3, Serenity, 157558, , 2, , 1301078
heal, 1, 3, Healing Rain, 73921, 1, 3034, , 1301163
